item,dayOfWeek,week,Quantity
83,4,43,1
83,4,49,1
83,5,3,1
83,5,4,1
83,5,5,1
83,5,7,1
83,5,8,1
83,5,11,1
83,5,12,1
83,5,13,2
83,5,15,1
83,5,16,1
83,5,17,2
83,5,20,1
83,5,21,1
83,5,29,1
83,5,30,1
83,5,33,1
83,5,34,1
83,5,37,1
83,5,38,1
83,5,39,1
83,5,41,1
83,5,42,1
83,5,43,1
83,5,46,1
83,5,47,1
83,5,49,1
83,5,50,1
83,5,51,1
83,5,52,1
83,6,1,1
83,6,5,1
83,6,8,2
83,6,10,1
83,6,14,1
83,6,15,1
83,6,23,1
83,6,32,1
83,6,38,1
83,6,43,1
83,6,48,1
84,3,32,1
84,4,21,1
84,5,26,3
84,5,50,1
84,6,34,1
84,6,47,1
85,0,19,1
85,2,29,1
85,4,28,1
85,5,24,1
85,5,29,1
86,0,50,1
86,4,31,1
87,1,29,1
88,4,20,1
88,6,25,2
89,3,36,1
90,2,23,1
90,4,25,1
91,1,10,1
92,0,6,1
92,0,8,1
92,0,11,1
92,0,14,1
92,0,32,2
92,0,41,1
92,0,49,1
92,1,2,1
92,1,5,2
92,1,14,1
92,1,40,1
92,2,3,1
92,2,7,1
92,2,14,2
92,2,18,1
92,2,30,1
92,2,41,1
92,3,5,2
92,3,8,2
92,3,9,2
92,3,51,1
92,4,4,1
92,4,7,1
92,4,13,1
92,4,17,1
92,4,21,1
92,4,31,1
92,4,36,1
92,5,4,1
92,5,5,2
92,5,12,1
92,5,13,1
92,5,21,3
92,5,28,2
92,5,36,1
92,5,38,1
92,5,39,1
92,5,41,1
92,5,43,1
92,5,45,1
92,5,47,1
92,5,50,1
92,5,51,1
92,6,11,1
92,6,16,1
92,6,20,1
92,6,32,1
92,6,41,1
92,6,51,1
93,0,1,2
93,0,3,2
93,0,5,1
93,0,6,1
93,0,7,2
93,0,8,2
93,0,9,4
93,0,10,5
93,0,14,3
93,0,15,1
93,0,19,2
93,0,20,1
93,0,23,4
93,0,28,2
93,0,32,1
93,0,36,1
93,0,38,1
93,0,41,2
93,0,44,2
93,0,45,4
93,0,47,2
93,0,50,1
93,1,4,1
93,1,6,3
93,1,8,3
93,1,10,1
93,1,14,1
93,1,15,2
93,1,18,2
93,1,22,3
93,1,24,3
93,1,27,1
93,1,29,1
93,1,30,2
93,1,31,2
93,1,32,1
93,1,34,1
93,1,35,1
93,1,36,2
93,1,37,4
93,1,38,2
93,1,40,4
93,1,46,1
93,1,49,2
93,1,50,2
93,1,51,1
93,2,1,1
93,2,4,2
93,2,5,2
93,2,6,1
93,2,7,4
93,2,10,1
93,2,12,1
93,2,13,1
93,2,14,2
93,2,18,4
93,2,19,4
93,2,20,1
93,2,22,5
93,2,26,1
93,2,27,3
93,2,30,3
93,2,32,4
93,2,33,1
93,2,36,2
93,2,37,1
93,2,39,1
93,2,40,1
93,2,41,4
93,2,45,5
93,2,46,3
93,2,47,1
93,2,48,2
93,2,50,1
93,2,51,2
93,2,52,3
93,3,1,3
93,3,2,2
93,3,4,2
93,3,11,2
93,3,13,2
93,3,14,1
93,3,15,2
93,3,18,1
93,3,19,2
93,3,20,2
93,3,22,1
93,3,23,3
93,3,25,1
93,3,26,1
93,3,28,1
93,3,31,1
93,3,32,2
93,3,33,5
93,3,34,2
93,3,38,1
93,3,39,2
93,3,40,3
93,3,41,2
93,3,43,1
93,3,44,1
93,3,47,1
93,3,49,3
93,3,50,1
93,3,51,1
93,4,2,1
93,4,3,4
93,4,4,3
93,4,5,2
93,4,6,1
93,4,7,2
93,4,8,1
93,4,9,3
93,4,12,4
93,4,13,2
93,4,14,1
93,4,16,2
93,4,17,1
93,4,20,2
93,4,21,1
93,4,22,3
93,4,24,4
93,4,25,2
93,4,27,5
93,4,29,1
93,4,30,1
93,4,31,2
93,4,33,4
93,4,35,3
93,4,36,3
93,4,37,1
93,4,38,4
93,4,39,4
93,4,40,1
93,4,41,4
93,4,42,1
93,4,43,1
93,4,44,2
93,4,45,1
93,4,46,7
93,4,47,4
93,4,48,1
93,4,49,2
93,4,51,1
93,4,52,4
93,5,1,2
93,5,2,4
93,5,3,3
93,5,4,3
93,5,5,4
93,5,6,1
93,5,7,4
93,5,8,4
93,5,9,3
93,5,10,2
93,5,11,3
93,5,12,3
93,5,13,1
93,5,14,4
93,5,15,1
93,5,16,1
93,5,17,1
93,5,19,3
93,5,20,3
93,5,21,2
93,5,24,1
93,5,25,2
93,5,26,1
93,5,27,2
93,5,28,1
93,5,29,2
93,5,30,1
93,5,31,1
93,5,32,2
93,5,33,4
93,5,34,3
93,5,36,2
93,5,37,6
93,5,38,3
93,5,41,2
93,5,42,2
93,5,43,2
93,5,45,1
93,5,47,5
93,5,48,1
93,5,50,2
93,5,51,5
93,5,52,3
93,6,1,2
93,6,3,3
93,6,4,4
93,6,5,1
93,6,6,2
93,6,7,1
93,6,8,3
93,6,9,5
93,6,11,2
93,6,12,3
93,6,13,4
93,6,15,1
93,6,17,1
93,6,20,3
93,6,21,3
93,6,24,4
93,6,25,1
93,6,27,1
93,6,28,1
93,6,29,1
93,6,30,4
93,6,31,1
93,6,32,1
93,6,34,1
93,6,35,5
93,6,37,1
93,6,38,3
93,6,40,2
93,6,41,2
93,6,42,4
93,6,43,4
93,6,44,4
93,6,45,2
93,6,46,4
93,6,47,2
93,6,48,4
93,6,49,3
93,6,50,1
93,6,52,5
94,0,1,3
94,0,6,1
94,0,9,1
94,0,23,1
94,0,30,2
94,0,35,2
94,0,45,1
94,0,52,1
94,1,2,1
94,1,3,1
94,1,5,1
94,1,10,1
94,1,12,1
94,1,18,1
94,1,19,2
94,1,28,1
94,1,32,2
94,1,43,1
94,1,45,1
94,1,51,1
94,2,2,1
94,2,6,1
94,2,9,1
94,2,14,1
94,2,18,2
94,2,19,1
94,2,35,1
94,2,40,1
94,2,43,2
94,2,44,1
94,2,47,1
94,3,1,1
94,3,4,1
94,3,6,1
94,3,7,1
94,3,11,1
94,3,19,1
94,3,21,1
94,3,28,3
94,3,31,1
94,3,32,1
94,3,33,1
94,3,35,1
94,3,45,2
94,4,11,1
94,4,14,1
94,4,16,1
94,4,20,1
94,4,21,1
94,4,24,2
94,4,25,2
94,4,29,1
94,4,30,2
94,4,31,2
94,4,34,1
94,4,38,1
94,4,42,1
94,4,46,4
94,5,8,2
94,5,11,3
94,5,13,2
94,5,17,2
94,5,18,1
94,5,21,1
94,5,24,1
94,5,25,1
94,5,27,3
94,5,28,1
94,5,30,3
94,5,31,1
94,5,38,1
94,5,41,4
94,5,43,4
94,5,44,1
94,5,46,1
94,5,51,1
94,6,1,2
94,6,5,1
94,6,6,1
94,6,10,1
94,6,11,2
94,6,12,1
94,6,24,3
94,6,25,1
94,6,26,1
94,6,28,2
94,6,29,2
94,6,30,3
94,6,31,1
94,6,45,1
95,0,23,1
95,0,33,2
95,0,41,1
95,0,45,1
95,1,4,1
95,1,6,2
95,1,23,1
95,1,24,1
95,1,28,2
95,1,32,1
95,1,36,2
95,2,15,1
95,2,19,1
95,2,22,1
95,2,49,1
95,3,13,1
95,3,18,1
95,3,28,2
95,3,35,1
95,3,41,1
95,3,45,1
95,4,10,1
95,4,14,2
95,4,23,1
95,4,26,1
95,4,35,1
95,5,3,1
95,5,5,1
95,5,8,1
95,5,11,1
95,5,12,2
95,5,13,1
95,5,15,2
95,5,16,1
95,5,20,1
95,5,21,1
95,5,24,1
95,5,26,1
95,5,28,1
95,5,29,3
95,5,30,1
95,5,34,1
95,5,37,1
95,5,38,1
95,5,39,1
95,5,42,1
95,5,46,1
95,5,47,1
95,5,50,1
95,5,51,1
95,6,9,2
95,6,15,2
95,6,16,1
95,6,17,1
95,6,23,1
95,6,33,1
95,6,46,1
95,6,48,1
95,6,50,1
95,6,51,1
96,0,19,1
96,0,29,1
96,0,31,1
96,1,3,1
96,1,32,1
96,1,45,1
96,1,50,1
96,2,39,1
96,3,34,1
96,4,7,1
96,4,25,1
96,5,16,1
96,5,30,2
97,0,7,1
97,0,19,1
97,0,31,1
97,0,35,1
97,0,42,1
97,0,47,1
97,0,52,1
97,1,2,1
97,1,12,1
97,1,36,1
97,1,45,1
97,2,9,1
97,2,15,1
97,2,18,1
97,2,23,1
97,2,29,2
97,2,44,1
97,3,7,1
97,3,14,1
97,3,16,1
97,3,35,1
97,3,51,1
97,4,2,1
97,4,4,1
97,4,14,4
97,4,21,1
97,4,46,1
97,4,48,1
97,4,51,1
97,5,3,1
97,5,20,1
97,5,24,2
97,5,26,3
97,5,30,1
97,5,33,1
97,5,37,1
97,5,50,1
97,6,1,2
97,6,14,1
97,6,24,1
97,6,26,1
97,6,29,1
97,6,31,1
97,6,37,1
97,6,41,1
97,6,46,1
97,6,48,1
97,6,50,1
98,0,22,1
98,1,2,2
98,1,21,1
98,1,23,2
98,1,31,1
98,2,26,1
98,2,32,1
98,3,16,2
98,3,19,1
98,3,25,1
98,3,28,1
98,3,30,1
98,4,10,1
98,5,29,1
98,5,30,1
98,5,36,1
98,5,38,1
98,6,16,1
98,6,41,1
99,0,10,1
99,0,21,1
99,1,20,2
99,1,23,1
99,3,17,1
99,3,22,2
99,4,17,1
99,4,24,1
99,4,40,1
99,5,21,1
99,5,25,2
99,6,16,2
99,6,18,1
99,6,20,1
99,6,21,1
99,6,25,2
100,2,49,1
100,3,14,1
100,4,25,1
100,5,1,1
100,5,18,1
100,5,25,1
100,6,19,1
101,0,22,1
102,1,23,1
102,2,49,1
102,3,17,1
102,3,26,1
102,3,49,1
102,5,1,1
102,5,17,1
102,5,18,1
102,5,20,1
102,5,21,1
102,6,20,1
102,6,24,1
103,6,20,1
104,0,1,1
104,0,12,1
104,0,14,1
104,0,18,1
104,0,49,1
104,1,2,1
104,1,11,1
104,1,24,1
104,1,34,1
104,1,37,1
104,1,40,2
104,2,24,1
104,2,32,1
104,2,42,1
104,2,43,1
104,2,49,1
104,3,1,1
104,3,4,2
104,3,5,3
104,3,14,1
104,3,19,1
104,3,20,1
104,3,24,1
104,3,43,1
104,3,47,1
104,4,4,2
104,4,9,1
104,4,13,1
104,4,24,1
104,4,25,1
104,4,31,1
104,4,33,1
104,4,36,2
104,4,44,1
104,5,1,1
104,5,8,1
104,5,11,1
104,5,21,1
104,5,22,1
104,5,23,1
104,5,24,1
104,5,28,1
104,5,44,1
104,5,46,1
104,5,47,2
104,5,50,1
104,6,15,1
104,6,19,1
104,6,21,1
104,6,37,1
104,6,43,1
105,0,1,2
105,0,6,1
105,0,7,1
105,0,8,1
105,0,9,1
105,0,14,1
105,0,15,2
105,0,16,2
105,0,19,1
105,0,22,2
105,0,23,3
105,0,32,2
105,0,36,2
105,0,37,1
105,0,40,1
105,1,2,1
105,1,3,3
105,1,7,1
105,1,14,1
105,1,15,1
105,1,16,1
105,1,18,1
105,1,27,1
105,1,36,1
105,1,37,1
105,1,38,1
105,1,40,2
105,1,44,1
105,1,46,3
105,1,49,1
105,1,52,2
105,2,1,4
105,2,3,1
105,2,4,2
105,2,5,1
105,2,6,2
105,2,10,3
105,2,12,1
105,2,14,1
105,2,17,1
105,2,19,4
105,2,22,2
105,2,23,1
105,2,25,1
105,2,26,1
105,2,27,3
105,2,29,2
105,2,30,2
105,2,32,2
105,2,33,4
105,2,35,1
105,2,41,1
105,2,43,2
105,2,47,1
105,2,49,1
105,2,50,1
105,2,52,2
105,3,2,1
105,3,3,1
105,3,4,2
105,3,5,1
105,3,6,1
105,3,9,1
105,3,11,1
105,3,12,1
105,3,13,2
105,3,17,1
105,3,22,1
105,3,27,1
105,3,32,1
105,3,36,1
105,3,40,1
105,3,43,2
105,3,44,1
105,3,46,1
105,3,48,1
105,3,49,5
105,4,3,2
105,4,4,1
105,4,5,2
105,4,7,2
105,4,8,3
105,4,9,1
105,4,13,3
105,4,16,1
105,4,17,1
105,4,20,2
105,4,22,2
105,4,25,1
105,4,27,1
105,4,28,1
105,4,29,1
105,4,30,3
105,4,31,1
105,4,33,2
105,4,34,1
105,4,36,1
105,4,37,3
105,4,38,2
105,4,39,5
105,4,40,1
105,4,41,5
105,4,42,4
105,4,43,5
105,4,44,2
105,4,46,1
105,4,47,3
105,4,49,2
105,4,50,2
105,4,51,1
105,4,52,1
105,5,1,1
105,5,2,2
105,5,3,2
105,5,5,3
105,5,9,1
105,5,10,1
105,5,11,1
105,5,12,2
105,5,15,1
105,5,17,1
105,5,24,1
105,5,26,3
105,5,30,1
105,5,32,4
105,5,33,3
105,5,34,2
105,5,36,3
105,5,38,1
105,5,43,1
105,5,44,1
105,5,45,1
105,5,47,1
105,5,48,2
105,5,51,1
105,6,1,1
105,6,2,1
105,6,3,1
105,6,4,2
105,6,8,2
105,6,9,2
105,6,13,1
105,6,14,1
105,6,23,1
105,6,24,1
105,6,25,1
105,6,26,2
105,6,27,2
105,6,30,2
105,6,35,3
105,6,36,1
105,6,38,1
105,6,40,2
105,6,42,1
105,6,44,1
105,6,52,4
106,0,3,1
106,0,16,1
106,0,30,1
106,0,35,1
106,0,41,1
106,0,51,1
106,0,52,1
106,1,2,1
106,1,3,1
106,1,6,1
106,1,12,1
106,1,23,1
106,1,32,1
106,1,36,1
106,1,37,2
106,1,45,1
106,2,7,1
106,2,17,1
106,2,18,1
106,2,23,1
106,2,25,1
106,2,29,2
106,2,33,1
106,2,40,1
106,2,45,1
106,2,48,2
106,2,51,1
106,3,1,1
106,3,8,2
106,3,13,1
106,3,17,1
106,3,18,1
106,3,19,1
106,3,23,1
106,3,24,2
106,3,28,1
106,3,45,1
106,3,52,1
106,4,2,3
106,4,7,1
106,4,10,1
106,4,11,1
106,4,14,1
106,4,16,1
106,4,21,1
106,4,23,1
106,4,30,1
106,4,33,1
106,4,34,1
106,4,37,1
106,4,42,1
106,4,44,1
106,5,4,1
106,5,5,1
106,5,7,1
106,5,8,2
106,5,11,1
106,5,13,1
106,5,21,1
106,5,25,1
106,5,27,3
106,5,28,3
106,5,29,2
106,5,30,3
106,5,31,1
106,5,33,2
106,5,37,1
106,5,38,1
106,5,39,1
106,5,41,1
106,5,45,2
106,5,47,1
106,5,49,1
106,5,51,1
106,5,52,1
106,6,1,2
106,6,13,1
106,6,16,1
106,6,22,1
106,6,24,1
106,6,26,1
106,6,28,1
106,6,29,2
106,6,30,2
106,6,35,2
106,6,46,1
106,6,48,1
107,0,41,1
107,2,14,1
107,2,18,1
107,2,19,1
107,3,40,1
107,4,14,1
107,4,31,1
107,4,47,1
107,5,7,2
107,5,12,1
107,5,27,1
107,5,33,1
107,6,10,1
107,6,32,1
107,6,37,1
108,2,18,1
108,5,13,1
109,0,17,2
109,1,2,1
109,1,5,1
109,1,25,1
109,1,29,1
109,2,1,2
109,2,2,1
109,2,7,1
109,2,17,1
109,2,18,2
109,2,36,1
109,3,1,1
109,3,10,1
109,3,23,1
109,3,28,1
109,3,30,1
109,3,32,1
109,3,34,1
109,3,36,1
109,3,42,1
109,4,3,1
109,4,10,1
109,4,11,1
109,4,16,1
109,4,17,1
109,4,20,1
109,4,21,1
109,4,24,2
109,4,29,2
109,4,30,1
109,4,48,1
109,4,51,1
109,4,52,1
109,5,5,1
109,5,8,1
109,5,15,1
109,5,16,1
109,5,20,1
109,5,27,1
109,5,29,1
109,5,30,1
109,5,39,1
109,5,41,1
109,5,42,1
109,5,43,3
109,5,49,2
109,5,50,2
109,5,51,1
109,5,52,2
109,6,5,1
109,6,13,1
109,6,23,2
109,6,26,1
109,6,30,2
109,6,32,1
109,6,48,1
110,1,12,1
110,1,36,1
110,2,7,1
110,2,17,1
110,3,32,1
110,4,22,1
110,5,5,1
110,5,12,1
110,5,26,2
110,6,22,1
110,6,40,1
111,0,25,1
111,1,20,1
111,1,22,1
111,2,20,1
111,2,49,1
111,3,21,1
111,4,17,2
111,4,24,1
111,4,40,1
111,5,18,1
111,5,25,1
111,6,16,1
111,6,20,1
111,6,24,1
112,5,17,2
113,2,24,1
113,3,14,2
113,3,21,1
113,4,17,1
113,4,20,2
113,4,25,1
113,5,17,1
114,0,12,1
114,1,9,2
114,1,10,1
114,1,23,2
114,1,30,1
114,1,31,1
114,2,6,1
114,2,8,1
114,2,22,1
114,2,23,1
114,2,27,1
114,2,49,1
114,3,1,1
114,3,8,1
114,3,21,1
114,3,22,1
114,4,3,1
114,4,6,1
114,4,8,1
114,4,11,1
114,4,12,1
114,4,13,1
114,4,17,1
114,4,20,1
114,4,22,1
114,4,25,1
114,4,26,1
114,5,3,2
114,5,7,1
114,5,8,1
114,5,14,1
114,5,20,1
114,5,24,1
114,5,40,1
114,6,16,1
114,6,26,1
114,6,40,1
114,6,48,2
115,0,1,3
115,0,2,1
115,0,5,1
115,0,7,2
115,0,15,1
115,0,16,2
115,0,17,2
115,0,19,1
115,0,20,1
115,0,22,2
115,0,23,2
115,0,25,2
115,0,27,4
115,0,30,1
115,0,33,1
115,0,35,1
115,0,36,1
115,0,40,1
115,0,45,2
115,0,46,1
115,0,47,2
115,0,48,1
115,0,49,1
115,0,50,2
115,0,51,1
115,0,52,3
115,1,6,2
115,1,7,1
115,1,8,1
115,1,11,1
115,1,15,1
115,1,18,1
115,1,27,1
115,1,29,1
115,1,30,1
115,1,31,1
115,1,33,1
115,1,34,2
115,1,35,1
115,1,36,3
115,1,37,1
115,1,39,3
115,1,40,3
115,1,41,1
115,1,43,1
115,1,45,1
115,1,46,2
115,1,47,2
115,1,50,1
115,2,1,3
115,2,4,3
115,2,5,1
115,2,6,2
115,2,8,1
115,2,9,1
115,2,10,1
115,2,11,1
115,2,13,1
115,2,14,1
115,2,15,1
115,2,17,1
115,2,18,2
115,2,20,3
115,2,22,1
115,2,23,2
115,2,27,2
115,2,28,1
115,2,29,1
115,2,32,5
115,2,37,1
115,2,39,1
115,2,40,2
115,2,41,2
115,2,44,2
115,2,45,3
115,2,47,1
115,2,48,4
115,2,51,2
115,3,1,1
115,3,3,2
115,3,5,3
115,3,6,2
115,3,9,4
115,3,13,1
115,3,14,1
115,3,19,1
115,3,22,1
115,3,23,3
115,3,27,1
115,3,30,1
115,3,31,2
115,3,32,1
115,3,37,1
115,3,40,1
115,3,41,1
115,3,42,2
115,3,43,2
115,3,44,1
115,3,45,3
115,3,48,2
115,3,49,2
115,3,50,1
115,3,51,1
115,4,3,2
115,4,4,1
115,4,5,5
115,4,7,6
115,4,8,2
115,4,10,1
115,4,11,1
115,4,12,1
115,4,13,1
115,4,14,1
115,4,15,2
115,4,16,6
115,4,17,3
115,4,19,1
115,4,20,4
115,4,21,2
115,4,22,2
115,4,24,1
115,4,25,3
115,4,26,2
115,4,29,1
115,4,30,1
115,4,31,4
115,4,32,1
115,4,33,3
115,4,35,1
115,4,37,1
115,4,38,3
115,4,39,1
115,4,40,2
115,4,41,3
115,4,42,2
115,4,43,1
115,4,44,3
115,4,45,3
115,4,46,3
115,4,48,3
115,4,49,1
115,4,50,1
115,4,51,2
115,4,52,1
115,5,1,1
115,5,2,2
115,5,3,3
115,5,4,3
115,5,5,4
115,5,7,1
115,5,8,1
115,5,11,1
115,5,13,2
115,5,14,1
115,5,17,2
115,5,18,1
115,5,20,1
115,5,21,3
115,5,23,2
115,5,24,1
115,5,25,2
115,5,26,1
115,5,28,2
115,5,29,2
115,5,30,1
115,5,33,4
115,5,34,3
115,5,37,2
115,5,38,2
115,5,40,1
115,5,41,1
115,5,42,4
115,5,43,2
115,5,44,4
115,5,45,1
115,5,46,1
115,5,47,3
115,5,48,4
115,5,50,4
115,5,51,1
115,5,52,4
115,6,1,4
115,6,4,4
115,6,6,1
115,6,7,2
115,6,8,2
115,6,9,1
115,6,11,1
115,6,12,1
115,6,13,3
115,6,14,2
115,6,15,1
115,6,16,1
115,6,17,1
115,6,18,1
115,6,20,2
115,6,22,1
115,6,23,4
115,6,24,1
115,6,28,2
115,6,30,3
115,6,33,1
115,6,34,1
115,6,35,1
115,6,37,1
115,6,38,2
115,6,39,3
115,6,41,1
115,6,42,3
115,6,43,2
115,6,47,4
115,6,48,2
115,6,50,2
115,6,51,2
115,6,52,4
116,0,1,1
116,0,2,5
116,0,3,2
116,0,5,3
116,0,6,2
116,0,8,4
116,0,9,1
116,0,10,4
116,0,13,1
116,0,14,6
116,0,15,4
116,0,19,2
116,0,22,3
116,0,23,4
116,0,24,4
116,0,25,2
116,0,27,1
116,0,28,4
116,0,33,1
116,0,34,1
116,0,35,4
116,0,36,1
116,0,37,1
116,0,38,1
116,0,40,3
116,0,41,4
116,0,42,2
116,0,43,2
116,0,45,3
116,0,47,1
116,0,49,1
116,0,50,3
116,0,51,3
116,0,52,3
116,1,2,2
116,1,4,1
116,1,5,1
116,1,6,5
116,1,7,1
116,1,9,4
116,1,10,2
116,1,11,3
116,1,12,2
116,1,13,6
116,1,14,3
116,1,15,5
116,1,16,2
116,1,17,4
116,1,18,5
116,1,19,3
116,1,21,1
116,1,22,1
116,1,23,5
116,1,24,1
116,1,25,2
116,1,26,1
116,1,28,1
116,1,30,1
116,1,31,1
116,1,32,7
116,1,35,2
116,1,36,1
116,1,37,3
116,1,38,1
116,1,39,1
116,1,40,4
116,1,42,1
116,1,43,2
116,1,44,1
116,1,45,6
116,1,47,2
116,1,48,2
116,1,49,6
116,1,50,3
116,1,51,2
116,1,52,5
116,2,1,5
116,2,2,1
116,2,3,1
116,2,4,1
116,2,5,3
116,2,6,1
116,2,7,2
116,2,9,3
116,2,10,2
116,2,11,1
116,2,15,2
116,2,17,1
116,2,18,4
116,2,19,1
116,2,20,3
116,2,21,2
116,2,22,3
116,2,23,2
116,2,24,2
116,2,25,1
116,2,26,1
116,2,27,2
116,2,29,1
116,2,30,1
116,2,31,1
116,2,32,4
116,2,33,1
116,2,34,1
116,2,36,1
116,2,39,2
116,2,40,6
116,2,43,4
116,2,45,1
116,2,46,1
116,2,47,2
116,2,48,3
116,2,49,3
116,2,50,2
116,2,51,4
116,2,52,1
116,3,1,4
116,3,2,3
116,3,4,1
116,3,5,3
116,3,6,5
116,3,7,4
116,3,8,2
116,3,9,1
116,3,10,2
116,3,11,2
116,3,12,2
116,3,13,2
116,3,14,3
116,3,15,2
116,3,17,1
116,3,19,3
116,3,20,1
116,3,21,1
116,3,22,5
116,3,23,2
116,3,26,2
116,3,27,4
116,3,28,2
116,3,29,1
116,3,30,3
116,3,32,1
116,3,34,3
116,3,35,1
116,3,36,4
116,3,38,3
116,3,39,1
116,3,40,1
116,3,41,4
116,3,42,2
116,3,43,1
116,3,44,2
116,3,45,1
116,3,48,1
116,3,49,1
116,3,50,2
116,3,51,4
116,3,52,11
116,4,2,4
116,4,3,3
116,4,4,5
116,4,5,4
116,4,6,1
116,4,7,1
116,4,8,2
116,4,9,3
116,4,10,2
116,4,11,3
116,4,12,1
116,4,13,7
116,4,14,5
116,4,16,4
116,4,17,4
116,4,18,2
116,4,19,2
116,4,20,3
116,4,21,6
116,4,22,3
116,4,23,3
116,4,24,2
116,4,25,6
116,4,26,5
116,4,27,3
116,4,28,3
116,4,29,1
116,4,30,4
116,4,31,3
116,4,32,1
116,4,33,5
116,4,34,2
116,4,36,4
116,4,37,2
116,4,38,4
116,4,39,2
116,4,40,3
116,4,41,5
116,4,42,4
116,4,43,4
116,4,44,4
116,4,45,2
116,4,46,1
116,4,47,2
116,4,48,2
116,4,49,1
116,4,50,10
116,4,51,9
116,4,52,5
116,5,1,5
116,5,2,5
116,5,3,10
116,5,4,8
116,5,5,4
116,5,7,5
116,5,8,12
116,5,9,7
116,5,10,5
116,5,11,6
116,5,12,3
116,5,13,6
116,5,14,6
116,5,15,3
116,5,16,9
116,5,17,7
116,5,18,1
116,5,19,2
116,5,20,2
116,5,21,10
116,5,23,3
116,5,24,3
116,5,25,6
116,5,26,1
116,5,27,3
116,5,28,4
116,5,29,1
116,5,30,7
116,5,31,3
116,5,32,3
116,5,33,4
116,5,34,7
116,5,35,1
116,5,36,3
116,5,37,4
116,5,38,2
116,5,39,2
116,5,40,5
116,5,41,1
116,5,42,8
116,5,43,3
116,5,44,2
116,5,45,2
116,5,46,5
116,5,47,7
116,5,48,2
116,5,49,4
116,5,50,3
116,5,51,8
116,5,52,4
116,6,1,2
116,6,2,2
116,6,3,1
116,6,4,4
116,6,5,5
116,6,6,4
116,6,7,1
116,6,8,3
116,6,9,3
116,6,10,2
116,6,11,4
116,6,12,2
116,6,13,2
116,6,14,8
116,6,15,1
116,6,16,3
116,6,17,4
116,6,19,1
116,6,20,3
116,6,21,7
116,6,22,1
116,6,23,1
116,6,24,8
116,6,26,2
116,6,27,1
116,6,28,2
116,6,29,1
116,6,30,1
116,6,32,5
116,6,33,3
116,6,34,1
116,6,35,1
116,6,36,1
116,6,37,4
116,6,38,3
116,6,39,3
116,6,40,2
116,6,41,1
116,6,42,3
116,6,43,4
116,6,44,2
116,6,45,1
116,6,46,3
116,6,48,4
116,6,49,5
116,6,50,2
116,6,51,2
116,6,52,4
117,0,1,1
117,0,4,1
117,0,14,1
117,0,15,1
117,0,17,1
117,0,23,1
117,0,24,3
117,0,27,1
117,0,28,1
117,0,29,1
117,0,36,1
117,0,41,1
117,0,43,1
117,0,51,1
117,1,1,1
117,1,2,1
117,1,3,2
117,1,6,1
117,1,11,1
117,1,14,2
117,1,16,1
117,1,26,2
117,1,27,1
117,1,31,1
117,1,32,2
117,1,37,1
117,1,40,2
117,1,48,1
117,1,49,3
117,1,52,2
117,2,3,1
117,2,5,1
117,2,7,1
117,2,11,1
117,2,17,1
117,2,20,1
117,2,26,1
117,2,27,2
117,2,32,1
117,2,38,1
117,2,48,1
117,2,49,6
117,2,50,2
117,3,6,1
117,3,7,1
117,3,8,2
117,3,9,2
117,3,10,1
117,3,12,1
117,3,20,2
117,3,21,1
117,3,24,1
117,3,27,1
117,3,28,2
117,3,32,1
117,3,36,3
117,3,38,1
117,3,40,1
117,3,43,1
117,3,44,2
117,3,49,1
117,3,51,1
117,3,52,1
117,4,3,2
117,4,4,4
117,4,5,1
117,4,8,1
117,4,9,2
117,4,10,2
117,4,11,2
117,4,13,4
117,4,14,2
117,4,17,2
117,4,21,2
117,4,23,1
117,4,24,2
117,4,29,1
117,4,34,1
117,4,36,2
117,4,37,2
117,4,38,3
117,4,40,2
117,4,41,1
117,4,46,1
117,4,50,1
117,4,52,2
117,5,2,1
117,5,3,1
117,5,4,1
117,5,5,4
117,5,7,2
117,5,9,1
117,5,12,2
117,5,13,2
117,5,14,2
117,5,18,2
117,5,20,2
117,5,21,1
117,5,22,1
117,5,25,1
117,5,27,1
117,5,29,4
117,5,30,4
117,5,31,1
117,5,32,1
117,5,33,2
117,5,34,2
117,5,36,1
117,5,37,2
117,5,41,2
117,5,42,2
117,5,43,1
117,5,45,1
117,5,46,2
117,5,47,1
117,5,49,1
117,5,50,1
117,5,52,1
117,6,1,2
117,6,3,1
117,6,4,1
117,6,5,1
117,6,7,1
117,6,8,1
117,6,9,1
117,6,11,1
117,6,12,1
117,6,16,1
117,6,17,1
117,6,18,1
117,6,19,5
117,6,21,6
117,6,22,1
117,6,24,1
117,6,25,1
117,6,26,2
117,6,29,2
117,6,31,1
117,6,33,2
117,6,34,1
117,6,37,1
117,6,38,1
117,6,41,1
117,6,43,3
117,6,44,1
117,6,49,1
117,6,51,1
117,6,52,2
118,0,13,2
118,0,14,2
118,0,15,1
118,0,16,2
118,0,17,2
118,0,18,1
118,0,23,2
118,0,27,2
118,0,28,1
118,0,36,3
118,0,39,2
118,0,40,1
118,0,47,1
118,0,50,1
118,0,52,1
118,1,7,2
118,1,10,1
118,1,13,1
118,1,17,1
118,1,18,2
118,1,19,1
118,1,22,1
118,1,23,1
118,1,32,1
118,1,40,5
118,1,42,1
118,2,10,2
118,2,11,1
118,2,13,1
118,2,16,2
118,2,24,2
118,2,26,1
118,2,28,2
118,2,29,1
118,2,31,1
118,2,36,1
